task,kwargs,num_envs,lr,dmodel,nlayer,gamma,ent_coef,bs,anneal_ent,episodic_reward.mean,episodic_reward.count,reward.mean,charts/SPS
MoveToOrigin,{},256,0.003,64,2,0.99,0.003,256,False,0.9927418231964112,256,0.004177358001470566,3164
MoveToOrigin,{},256,0.01,64,2,0.99,0.003,256,False,0.9915505647659302,256,0.001759628066793084,3075
MoveToOrigin,{},256,0.0003,64,2,0.99,0.003,1024,True,0.9878299236297609,256,0.008211314678192139,7293
MoveToOrigin,{},256,0.001,64,2,0.99,0.003,1024,True,0.9511485695838928,256,0.0033033345825970173,7396
MoveToOrigin,{},256,0.003,64,2,0.99,0.003,1024,True,0.9691867232322692,256,0.006201646756380796,7289
MoveToOrigin,{},256,0.01,64,2,0.99,0.003,1024,True,0.9783798456192015,256,0.008562964387238026,7375
MoveToOrigin,{},256,0.0003,64,2,0.99,0.003,512,True,0.9899935126304626,256,0.003511166200041771,5179
MoveToOrigin,{},256,0.001,64,2,0.99,0.003,512,True,0.9827527403831482,256,0.005054239183664322,5201
MoveToOrigin,{},256,0.003,64,2,0.99,0.003,512,True,0.9872276782989502,256,0.003050216007977724,5010
MoveToOrigin,{},256,0.01,64,2,0.99,0.003,512,True,0.9887027740478516,256,0.0029024044051766396,5113
MoveToOrigin,{},256,0.0003,64,2,0.99,0.003,256,True,0.9858623743057252,256,0.0027341346722096205,3222
MoveToOrigin,{},256,0.001,64,2,0.99,0.003,256,True,0.9906538128852844,256,0.00199830811470747,2958
MoveToOrigin,{},256,0.003,64,2,0.99,0.003,256,True,0.9913651943206788,256,0.002695663832128048,3060
MoveToOrigin,{},256,0.01,64,2,0.99,0.003,256,True,0.9878897070884703,256,0.0036840394604951143,3122
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,1024,False,0.7956989407539368,93,0.01806640625,5686
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,1024,False,0.7352941036224365,102,0.018310546875,5745
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,1024,False,0.8571428656578064,105,0.02197265625,5492
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,1024,False,0.7964601516723633,113,0.02197265625,5579
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,512,False,0.8365384340286255,104,0.021240234375,3920
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,512,False,0.7950819730758667,122,0.023681640625,3922
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,512,False,1,105,0.025634765625,3995
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,256,False,0.8363636136054993,110,0.0224609375,2473
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,512,False,0.9789473414421082,95,0.022705078125,3855
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,256,False,1,102,0.02490234375,2516
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,256,False,0.8595041036605835,121,0.025390625,2489
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,1024,True,0.8558558821678162,111,0.023193359375,5744
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,256,False,0,0,0,2563
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,1024,True,0.7904762029647827,105,0.020263671875,5659
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,1024,True,0.822429895401001,107,0.021484375,5627
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,1024,True,0.9775280952453612,89,0.021240234375,5662
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,512,True,0.8317757248878479,107,0.021728515625,4035
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,512,True,0.7982456088066101,114,0.022216796875,4075
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,512,True,0,7,0,4017
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,512,True,0.9895833134651184,96,0.023193359375,4034
Minefield,"{""max_mines"": 10}",256,0.001,64,2,0.99,0.003,256,True,0.8454545736312866,110,0.022705078125,2580
Minefield,"{""max_mines"": 10}",256,0.0003,64,2,0.99,0.003,256,True,0.8623853325843811,109,0.02294921875,2459
Minefield,"{""max_mines"": 10}",256,0.003,64,2,0.99,0.003,256,True,0.9800000190734864,100,0.02392578125,2478
Minefield,"{""max_mines"": 10}",256,0.01,64,2,0.99,0.003,256,True,0.03703703731298447,27,0.000244140625,2584
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,1024,False,1.854838728904724,124,0.05615234375,2279
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,1024,False,1.7708333730697632,96,0.04150390625,2244
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,1024,False,2.867647171020508,136,0.09521484375,2319
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,1024,False,1.8125,160,0.07080078125,2260
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,512,False,2.6666667461395264,150,0.09765625,1953
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,512,False,1.7021276950836182,47,0.01953125,1882
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,512,False,2.6086957454681396,115,0.0732421875,2021
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,512,False,0,0,0,2103
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,256,False,2.4468085765838623,94,0.05615234375,1486
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,256,False,2.5,120,0.0732421875,1493
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,256,False,2.142857074737549,14,0.00732421875,1483
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,256,False,1.1214953660964966,107,0.029296875,1492
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,1024,True,2.200000047683716,100,0.0537109375,2198
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,1024,True,1.1111111640930176,54,0.0146484375,2203
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,1024,True,1.382488489151001,217,0.0732421875,2193
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,1024,True,2.167832136154175,143,0.07568359375,2219
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,512,True,1.4534883499145508,172,0.06103515625,1970
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,512,True,2.3684210777282715,76,0.0439453125,1894
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,512,True,2.297297239303589,74,0.04150390625,1971
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,512,True,2.222222328186035,9,0.0048828125,1936
Procgen:Leaper,{},256,0.0003,64,2,0.99,0.003,256,True,1.530612230300903,98,0.03662109375,1440
Procgen:Leaper,{},256,0.003,64,2,0.99,0.003,256,True,2.627737283706665,137,0.087890625,1484
Procgen:Leaper,{},256,0.001,64,2,0.99,0.003,256,True,3.1372549533843994,153,0.1171875,1475
Procgen:Leaper,{},256,0.01,64,2,0.99,0.003,256,True,0,1,0,1532
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,1024,False,1,4096,1,4560
FloorIsLava,{},256,0.001,64,2,0.99,0.003,1024,False,1,4096,1,4586
FloorIsLava,{},256,0.003,64,2,0.99,0.003,1024,False,0.745849609375,4096,0.745849609375,4566
FloorIsLava,{},256,0.01,64,2,0.99,0.003,1024,False,0.7421875,4096,0.7421875,4505
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,512,False,1,4096,1,3268
FloorIsLava,{},256,0.001,64,2,0.99,0.003,512,False,1,4096,1,3233
FloorIsLava,{},256,0.003,64,2,0.99,0.003,512,False,0.637451171875,4096,0.637451171875,3247
FloorIsLava,{},256,0.01,64,2,0.99,0.003,512,False,0.253173828125,4096,0.253173828125,3179
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,256,False,0.882080078125,4096,0.882080078125,2049
FloorIsLava,{},256,0.001,64,2,0.99,0.003,256,False,0.86669921875,4096,0.86669921875,2062
FloorIsLava,{},256,0.003,64,2,0.99,0.003,256,False,0.27685546875,4096,0.27685546875,2053
FloorIsLava,{},256,0.01,64,2,0.99,0.003,256,False,0.127197265625,4096,0.127197265625,2096
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,1024,True,1,4096,1,4491
FloorIsLava,{},256,0.001,64,2,0.99,0.003,1024,True,1,4096,1,4488
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,512,True,1,4096,1,3168
FloorIsLava,{},256,0.003,64,2,0.99,0.003,1024,True,1,4096,1,4566
FloorIsLava,{},256,0.001,64,2,0.99,0.003,512,True,1,4096,1,3141
FloorIsLava,{},256,0.01,64,2,0.99,0.003,1024,True,0.5302734375,4096,0.5302734375,4495
FloorIsLava,{},256,0.01,64,2,0.99,0.003,512,True,0.128662109375,4096,0.128662109375,3238
FloorIsLava,{},256,0.003,64,2,0.99,0.003,512,True,0.618896484375,4096,0.618896484375,3187
FloorIsLava,{},256,0.0003,64,2,0.99,0.003,256,True,0.873779296875,4096,0.873779296875,2104
FloorIsLava,{},256,0.001,64,2,0.99,0.003,256,True,0.752197265625,4096,0.752197265625,2113
FloorIsLava,{},256,0.003,64,2,0.99,0.003,256,True,0.36083984375,4096,0.36083984375,2051
FloorIsLava,{},256,0.01,64,2,0.99,0.003,256,True,0.5029296875,4096,0.5029296875,2147
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,1024,False,1,4096,1,6374
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,1024,False,1,4096,1,6330
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,1024,False,1,4096,1,6454
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,1024,False,1,4096,1,6193
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,512,False,1,4096,1,4618
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,512,False,1,4096,1,4849
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,512,False,0.741455078125,4096,0.741455078125,4765
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,512,False,1,4096,1,4709
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,256,False,1,4096,1,3121
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,256,False,1,4096,1,2908
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,256,False,1,4096,1,3039
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,256,False,1,4096,1,2978
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,1024,True,1,4096,1,6495
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,1024,True,1,4096,1,6578
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,1024,True,1,4096,1,6406
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,1024,True,1,4096,1,6449
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,512,True,1,4096,1,4636
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,512,True,1,4096,1,4727
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,512,True,1,4096,1,4618
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,512,True,1,4096,1,4619
Count,"{""masked_choices"": 2}",256,0.0003,64,2,0.99,0.003,256,True,1,4096,1,3051
Count,"{""masked_choices"": 2}",256,0.001,64,2,0.99,0.003,256,True,1,4096,1,2950
Count,"{""masked_choices"": 2}",256,0.003,64,2,0.99,0.003,256,True,1,4096,1,2972
Count,"{""masked_choices"": 2}",256,0.01,64,2,0.99,0.003,256,True,1,4096,1,3012
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,1024,False,0.9980508685112,256,0.06237812340259552,4699
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,1024,False,0.9782400727272034,256,0.061139993369579315,4603
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,1024,False,0.9999555945396424,256,0.06249724328517914,4372
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,1024,False,0.9984428882598876,256,0.06240265816450119,4454
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,512,False,0.9993872046470642,256,0.06246170401573181,3373
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,512,False,0.9992882013320924,256,0.06245550513267517,3450
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,512,False,0.9992855191230774,256,0.06245534121990204,3686
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,512,False,0.99983811378479,256,0.06248993426561355,3359
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,256,False,0.999816596508026,256,0.06248852610588074,2285
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,256,False,0.9975688457489014,256,0.06234804540872574,2339
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,256,False,0.9922629594802856,256,0.06201644614338875,2371
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,256,False,0.9966374039649964,256,0.062289848923683167,2386
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,1024,True,0.9997714161872864,256,0.0624857023358345,4709
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,1024,True,0.9998512268066406,256,0.06249071657657623,4288
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,1024,True,0.9998939633369446,256,0.062493350356817245,4292
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,1024,True,-23.59786796569824,256,-1.47486674785614,4686
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,512,True,0.9978771805763244,256,0.062367312610149384,3757
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,512,True,0.9994834065437316,256,0.062467724084854126,3665
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,512,True,0.9997506141662598,256,0.06248445436358452,3705
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,512,True,0.9955358505249025,256,0.0622209757566452,3632
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,512,False,0.26829269528388977,41,0.002685546875,1367
CherryPick,"{""num_cherries"": 32}",256,0.0003,64,2,0.99,0.003,256,True,0.999797523021698,256,0.062487345188856125,2454
CherryPick,"{""num_cherries"": 32}",256,0.001,64,2,0.99,0.003,256,True,0.9998512864112854,256,0.06249070912599563,2431
CherryPick,"{""num_cherries"": 32}",256,0.003,64,2,0.99,0.003,256,True,0.9898699522018432,256,0.061866842210292816,2472
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,1024,False,0.5479452013969421,73,0.00927734375,1534
CherryPick,"{""num_cherries"": 32}",256,0.01,64,2,0.99,0.003,256,True,0.20794159173965457,256,0.01299634575843811,2452
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,1024,False,0.4375,32,0.00341796875,1621
Procgen:BossFight,{},256,0.003,64,2,0.99,0.003,1024,False,0.3947368562221527,38,0.003662109375,1539
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,1024,False,0.45098039507865906,51,0.005859375,1604
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,512,False,0.1764705926179886,34,0.0009765625,1380
Procgen:BossFight,{},256,0.003,64,2,0.99,0.003,512,False,0.06451612710952759,31,0.0009765625,1354
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,512,False,0,18,0,1542
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,256,False,0.5813953280448914,43,0.00634765625,1109
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,256,False,1.02173912525177,46,0.01171875,1131
Procgen:BossFight,{},256,0.003,64,2,0.99,0.003,256,False,0.6304348111152649,46,0.006591796875,1100
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,256,False,0,20,0,1180
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,1024,True,0.7234042286872864,47,0.009033203125,1526
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,1024,True,0.8484848737716675,33,0.006103515625,1546
Procgen:BossFight,{},256,0.003,64,2,0.99,0.003,1024,True,0.46666666865348816,30,0.00341796875,1568
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,1024,True,0,55,0,1667
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,512,True,0.644444465637207,45,0.00634765625,1364
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,512,True,0.05263157933950424,38,0.001953125,1380
Procgen:BossFight,{},256,0.003,64,2,0.99,0.003,512,True,0.3636363744735718,33,0.00341796875,1334
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,512,True,0,19,0,1706
Procgen:BossFight,{},256,0.0003,64,2,0.99,0.003,256,True,0.02325581386685371,43,0.001220703125,1127
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,256,False,0.17777778208255768,45,0.003173828125,2118
Procgen:BossFight,{},256,0.001,64,2,0.99,0.003,256,True,0.6222222447395325,45,0.0068359375,1068
Procgen:BossFight,{},256,0.01,64,2,0.99,0.003,256,True,0,12,0,1244
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,1024,False,0.21052631735801697,38,0.001220703125,3781
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,1024,False,0.17142857611179352,35,0.00146484375,3637
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,1024,False,0.4583333432674408,24,0.001708984375,3760
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,512,False,0.6666666865348816,9,0.000732421875,3000
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,1024,False,0.09090909361839294,22,0.000732421875,3699
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,512,False,0.2222222238779068,18,0.00244140625,2949
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,512,False,0.2857142984867096,35,0.001953125,2991
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,512,False,0.17391304671764374,23,0.0009765625,3039
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,256,False,0.8095238208770752,42,0.011962890625,2124
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,256,False,0.3513513505458832,37,0.001953125,2191
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,256,False,0.1666666716337204,30,0.002197265625,2212
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,1024,True,0.1764705926179886,34,0.001953125,3773
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,1024,True,0.1923076957464218,26,0.00146484375,3855
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,1024,True,0.1428571492433548,35,0.00244140625,3887
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,1024,True,0.10810811072587968,37,0.001708984375,3865
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,512,True,0.31578946113586426,38,0.001708984375,3053
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,512,True,0.1315789520740509,38,0.000732421875,3147
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,512,True,0.4000000059604645,5,0.000732421875,3077
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,512,True,0.22857142984867096,35,0.001708984375,3011
Procgen:BigFish,{},256,0.0003,64,2,0.99,0.003,256,True,0.1666666716337204,12,0.00146484375,2177
Procgen:BigFish,{},256,0.001,64,2,0.99,0.003,256,True,0.27586206793785095,29,0.00244140625,2227
Procgen:BigFish,{},256,0.003,64,2,0.99,0.003,256,True,0.375,24,0.0009765625,2153
Procgen:BigFish,{},256,0.01,64,2,0.99,0.003,256,True,0.13793103396892548,29,0.000244140625,2152
Xor,{},256,0.0003,32,2,0.99,0.003,1024,False,1,4096,1,7172
Xor,{},256,0.001,32,2,0.99,0.003,1024,False,1,4096,1,7218
Xor,{},256,0.003,32,2,0.99,0.003,1024,False,1,4096,1,7349
Xor,{},256,0.0003,32,2,0.99,0.003,512,False,1,4096,1,5152
Xor,{},256,0.01,32,2,0.99,0.003,1024,False,0.7548828125,4096,0.7548828125,7158
Xor,{},256,0.001,32,2,0.99,0.003,512,False,1,4096,1,4923
Xor,{},256,0.003,32,2,0.99,0.003,512,False,0.509765625,4096,0.509765625,4968
Xor,{},256,0.01,32,2,0.99,0.003,512,False,0.629150390625,4096,0.629150390625,5097
Xor,{},256,0.0003,32,2,0.99,0.003,256,False,1,4096,1,3143
Xor,{},256,0.001,32,2,0.99,0.003,256,False,1,4096,1,2993
Xor,{},256,0.01,32,2,0.99,0.003,256,False,0.24169921875,4096,0.24169921875,3131
Xor,{},256,0.003,32,2,0.99,0.003,256,False,1,4096,1,3115
Xor,{},256,0.0003,32,2,0.99,0.003,1024,True,1,4096,1,7211
Xor,{},256,0.001,32,2,0.99,0.003,1024,True,1,4096,1,7578
Xor,{},256,0.003,32,2,0.99,0.003,1024,True,0.87841796875,4096,0.87841796875,7325
Xor,{},256,0.01,32,2,0.99,0.003,1024,True,0.62060546875,4096,0.62060546875,7385
Xor,{},256,0.0003,32,2,0.99,0.003,512,True,1,4096,1,5062
Xor,{},256,0.001,32,2,0.99,0.003,512,True,1,4096,1,5083
Xor,{},256,0.003,32,2,0.99,0.003,512,True,1,4096,1,5173
Xor,{},256,0.01,32,2,0.99,0.003,512,True,0.74072265625,4096,0.74072265625,5050
Xor,{},256,0.0003,32,2,0.99,0.003,256,True,1,4096,1,3167
Xor,{},256,0.001,32,2,0.99,0.003,256,True,0.755126953125,4096,0.755126953125,3162
Xor,{},256,0.003,32,2,0.99,0.003,256,True,0.744140625,4096,0.744140625,3056
Xor,{},256,0.01,32,2,0.99,0.003,256,True,1,4096,1,3062
Procgen:StarPilot,{},256,0.0003,32,2,0.99,0.003,1024,False,1.355555534362793,45,0.015869140625,2383
Procgen:StarPilot,{},256,0.001,32,2,0.99,0.003,1024,False,5.333333492279053,24,0.03662109375,2416
Procgen:StarPilot,{},256,0.003,32,2,0.99,0.003,1024,False,4.75,28,0.0390625,2442
Procgen:StarPilot,{},256,0.01,32,2,0.99,0.003,1024,False,4.733333110809326,45,0.038330078125,2486
Procgen:StarPilot,{},256,0.0003,32,2,0.99,0.003,512,False,4.07692289352417,39,0.034912109375,1948
Procgen:StarPilot,{},256,0.001,32,2,0.99,0.003,512,False,3.965517282485962,29,0.02392578125,1908
Procgen:StarPilot,{},256,0.003,32,2,0.99,0.003,512,False,4.472222328186035,36,0.046875,1867
Procgen:StarPilot,{},256,0.01,32,2,0.99,0.003,512,False,3.838709592819214,31,0.0341796875,1977
Procgen:StarPilot,{},256,0.0003,32,2,0.99,0.003,256,False,4.461538314819336,39,0.035888671875,1406
Procgen:StarPilot,{},256,0.001,32,2,0.99,0.003,256,False,4.161290168762207,31,0.04541015625,1372
Procgen:StarPilot,{},256,0.003,32,2,0.99,0.003,256,False,5.064516067504883,31,0.043212890625,1368
Procgen:StarPilot,{},256,0.01,32,2,0.99,0.003,256,False,4.39393949508667,33,0.033203125,1443
Procgen:StarPilot,{},256,0.0003,32,2,0.99,0.003,1024,True,0.96875,32,0.01513671875,2425
Procgen:StarPilot,{},256,0.003,32,2,0.99,0.003,1024,True,2.7058823108673096,34,0.0380859375,2459
Procgen:StarPilot,{},256,0.001,32,2,0.99,0.003,1024,True,5.360000133514404,25,0.0400390625,2489
Procgen:StarPilot,{},256,0.01,32,2,0.99,0.003,1024,True,5.461538314819336,26,0.03955078125,2428
Procgen:StarPilot,{},256,0.0003,32,2,0.99,0.003,512,True,3,39,0.025390625,1935
Procgen:StarPilot,{},256,0.001,32,2,0.99,0.003,512,True,4.413793087005615,29,0.039794921875,1991
Procgen:StarPilot,{},256,0.003,32,2,0.99,0.003,512,True,4.121212005615234,33,0.037841796875,1960
Procgen:StarPilot,{},256,0.01,32,2,0.99,0.003,512,True,3.4390244483947754,41,0.036376953125,1929
